Winorloose;Schwierigkeitsgrad;Anzahl.der.Wörter;Anzahl.der.Bilder;Vollständige.Beschreibung;Views;Likes;Kommentare;Follower;Following;Anzahl.der.Projekte;Contest;Project_page;User_page
0;2;3865;42;1;2057;14;0;229;0;19;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/Salmanfarisvp/jarvis-personal-assistant-ef7392;https://www.hackster.io/Salmanfarisvp
0;2;3855;28;1;103;0;0;7;1;8;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/iot-home/iot-my-home-lighting-device-cf3db8;https://www.hackster.io/kartsagar
1;2;3830;33;1;1923;13;1;6;0;5;https://www.hackster.io/contests/walabot2017;https://www.hackster.io/user16807/battleship-97a9cb;https://www.hackster.io/user16807
1;2;3825;1;0;638;3;1;1;0;1;https://www.hackster.io/contests/amazon-alexa-skill-contest-one;https://www.hackster.io/owntheweb/track-a-space-station-by-voice-command-00cbb7;https://www.hackster.io/owntheweb
0;2;3823;17;1;933;3;1;42;0;10;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/brandmooffin/light-motion-1c6452;https://www.hackster.io/brandmooffin
1;2;3823;17;1;933;3;1;42;0;10;https://www.hackster.io/contests/walabot2017;https://www.hackster.io/brandmooffin/light-motion-1c6452;https://www.hackster.io/brandmooffin
1;2;3788;22;1;710;12;2;15;4;8;https://www.hackster.io/contests/netduino;https://www.hackster.io/skyline/smartbin-using-netduino-3-wifi-b29fd3;https://www.hackster.io/skyline
0;2;3786;0;0;407;4;1;2;0;1;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/svkvarun/optimized-inertial-navigation-system-and-dnn-for-aircrafts-h-c47700;https://www.hackster.io/svkvarun
1;2;3765;16;1;3525;26;0;35;0;11;https://www.hackster.io/contests/arduino-automation-robotics;https://www.hackster.io/Abysmal/robot-arm-controlled-through-ethernet-5ce9ce;https://www.hackster.io/Abysmal
1;2;3765;16;1;3525;26;0;35;0;11;https://www.hackster.io/contests/wiznet;https://www.hackster.io/Abysmal/robot-arm-controlled-through-ethernet-5ce9ce;https://www.hackster.io/Abysmal
0;2;3764;16;1;2710;21;3;9;0;4;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/milesnash_/3d-printer-monitoring-with-alexa-and-arduino-024292;https://www.hackster.io/milesnash_
1;2;3764;16;1;2710;21;3;9;0;4;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/milesnash_/3d-printer-monitoring-with-alexa-and-arduino-024292;https://www.hackster.io/milesnash_
1;2;3759;14;1;179;0;0;31;0;13;https://www.hackster.io/contests/maximunleash;https://www.hackster.io/mhanuel/flexible-robotic-car-based-on-max32620fthr-e9214b;https://www.hackster.io/mhanuel
1;2;3741;18;1;8236;24;0;6;0;6;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/exp0nge/alexa-doorman-who-is-at-my-door-22b251;https://www.hackster.io/exp0nge
0;2;3741;18;1;8236;24;0;6;0;6;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/exp0nge/alexa-doorman-who-is-at-my-door-22b251;https://www.hackster.io/exp0nge
0;2;3741;18;1;8236;24;0;6;0;6;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/exp0nge/alexa-doorman-who-is-at-my-door-22b251;https://www.hackster.io/exp0nge
0;2;3740;38;1;865;5;0;40;23;13;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/alexis-santiago-allende/esp-light-system-72ab1a;https://www.hackster.io/alexis-santiago-allende
1;2;3740;32;1;8099;40;14;229;0;19;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/foxlab/sight-for-the-blind-c1e1b9;https://www.hackster.io/Salmanfarisvp
1;2;3740;32;1;8099;40;14;229;0;19;https://www.hackster.io/contests/Google;https://www.hackster.io/foxlab/sight-for-the-blind-c1e1b9;https://www.hackster.io/Salmanfarisvp
0;2;3737;19;1;2725;33;7;7;0;1;https://www.hackster.io/contests/ti-intern-design-challenge-2015;https://www.hackster.io/team-comets/iot-activity-tracking-zen-garden-ad07dc;https://www.hackster.io/HackAttack
0;2;3730;39;0;6801;19;6;229;24;35;https://www.hackster.io/contests/DRS;https://www.hackster.io/taifur/drs-enabled-smart-pantry-8d2f8b;https://www.hackster.io/taifur
0;2;3727;20;1;5404;11;5;67;5;14;https://www.hackster.io/contests/IOT2020;https://www.hackster.io/fvdbosch/iot2020-energy-monitoring-gateway-4e8245;https://www.hackster.io/fvdbosch
0;2;3679;7;1;725;3;0;0;0;6;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/justin-revelstoke/tedduino-101-5c086d;https://www.hackster.io/justin-revelstoke
0;2;3670;14;0;3473;27;5;5;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/peterfjorgensen/i-m-fine-b0a78a;https://www.hackster.io/peterfjorgensen
1;2;3661;22;1;24809;85;6;34;1;6;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/ThereIsNoTry/personal-home-safety-agent-2068ea;https://www.hackster.io/ThereIsNoTry
1;2;3659;15;0;4306;11;0;5;0;2;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/neoxelox/ham-home-automation-and-monitoring-system-930ad4;https://www.hackster.io/neoxelox
0;2;3657;12;1;8763;44;13;55;9;12;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/LightPro/smartpostbox-f3f8dd;https://www.hackster.io/LightPro
0;2;3646;31;1;2719;12;0;93;22;48;https://www.hackster.io/contests/KinetisFlexIO;https://www.hackster.io/PSoC_Rocks/gesture-drive-accelerate-with-freedom-e9dde1;https://www.hackster.io/PSoC_Rocks
1;2;3644;12;1;1671;6;0;49;7;12;https://www.hackster.io/contests/onion;https://www.hackster.io/microBob/whatyouneed-b63b8f;https://www.hackster.io/microBob
0;2;3633;11;1;437;2;0;8;0;3;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/james-yu/personal-air-monitor-b5ab46;https://www.hackster.io/james-yu
0;2;3613;7;1;239;6;0;3;2;4;https://www.hackster.io/contests/wiznet;https://www.hackster.io/visteli-labs/gps-drivers-log-8a97e9;https://www.hackster.io/EliCyborg
0;2;3581;48;1;1525;8;2;229;24;35;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/taifur/aws-emergency-notifier-a83e81;https://www.hackster.io/taifur
0;2;3558;10;1;11010;49;7;40;23;5;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/pulcher/say-thanks-to-all-courteous-drivers-a2387a;https://www.hackster.io/pulcher
0;2;3552;18;1;1386;17;7;46;0;9;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/jscottb/dustbunny-a-particle-io-controlled-rover-43aa3b;https://www.hackster.io/jscottb
0;2;3520;34;1;345;5;0;17;1;13;https://www.hackster.io/contests/Helium;https://www.hackster.io/amerch92/array-temperature-sensor-with-helium-9f6cdf;https://www.hackster.io/amerch92
0;2;3508;11;1;2803;18;0;3;0;1;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/phigax/smart-lighting-and-notifications-1c8a1b;https://www.hackster.io/phigax
0;2;3505;13;1;187;3;0;2;0;1;https://www.hackster.io/contests/Google;https://www.hackster.io/sterlingudell/smartrig-rv-level-64155d;https://www.hackster.io/sterlingudell
0;2;3501;9;1;16266;60;4;19;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/ShawnCruise/gps-datalogger-spatial-analysis-and-azure-iot-hub-072956;https://www.hackster.io/ShawnCruise
0;2;3451;23;1;1664;16;3;3;1;4;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/cojoteam/coink-an-iot-piggy-bank-6e3f83;https://www.hackster.io/Peque
0;2;3437;14;1;191;5;0;1;0;3;https://www.hackster.io/contests/make-halloween-2016-contest;https://www.hackster.io/waterdog/spooky-led-skull-night-light-57357b;https://www.hackster.io/user245313
1;2;3425;12;0;3888;9;4;13;0;3;https://www.hackster.io/contests/artikcloud;https://www.hackster.io/colonel/controlling-patient-s-fever-with-artik-arduino-706db0;https://www.hackster.io/colonel
1;2;3424;18;1;29751;76;6;60;1;12;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/carmelito/plant-monitoring-system-using-aws-iot-6cb054;https://www.hackster.io/carmelito
0;2;3423;13;1;790;8;2;13;0;4;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/xelfer/bring-in-the-washing-b40fba;https://www.hackster.io/xelfer
0;2;3404;7;1;879;13;2;4;1;1;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/abhijit-nathwani/refill-ament-for-3d-printers-261881;https://www.hackster.io/abhijit-nathwani
1;2;3404;10;1;831;9;5;1;0;1;https://www.hackster.io/contests/alexa-raspberry-pi;https://www.hackster.io/alan-zhang023/crystal-plate-a-wireless-memo-maker-776d34;https://www.hackster.io/alan-zhang023
0;2;3404;7;1;879;13;2;4;1;1;https://www.hackster.io/contests/DRS;https://www.hackster.io/abhijit-nathwani/refill-ament-for-3d-printers-261881;https://www.hackster.io/abhijit-nathwani
1;2;3386;9;1;2193;31;7;8;0;1;https://www.hackster.io/contests/ti-intern-design-challenge-2015;https://www.hackster.io/team-sunshine/keychain-synth-376159;https://www.hackster.io/Sumita
0;2;3372;4;0;7733;31;3;6;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/RyanMichaud/plantanalyzer-e4d853;https://www.hackster.io/RyanMichaud
1;2;3372;15;1;4031;12;7;55;9;12;https://www.hackster.io/contests/arduino-mkrfox1200;https://www.hackster.io/LightPro/smartway-190dcd;https://www.hackster.io/LightPro
0;2;3344;18;1;1819;6;1;17;0;7;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/chathuranga-liyanage/portable-environment-monitor-39398d;https://www.hackster.io/chathuranga-liyanage
1;2;3344;18;1;1819;6;1;17;0;7;https://www.hackster.io/contests/EarthDayPlanetPulse;https://www.hackster.io/chathuranga-liyanage/portable-environment-monitor-39398d;https://www.hackster.io/chathuranga-liyanage
0;2;3333;15;1;1385;4;0;8;0;3;https://www.hackster.io/contests/wiznet;https://www.hackster.io/james-yu/an-urban-garden-monitor-cc1c13;https://www.hackster.io/james-yu
1;2;3329;9;1;2601;15;0;56;3;15;https://www.hackster.io/contests/WalaBot;https://www.hackster.io/daveclarke/walabot-fx-guitar-effect-control-461dcd;https://www.hackster.io/daveclarke
0;2;3329;9;1;2601;15;0;56;3;15;https://www.hackster.io/contests/walabot-rpi-mobile-app;https://www.hackster.io/daveclarke/walabot-fx-guitar-effect-control-461dcd;https://www.hackster.io/daveclarke
1;2;3320;9;1;2494;25;1;94;6;27;https://www.hackster.io/contests/netduino;https://www.hackster.io/Nyceane/netduino-facial-recognition-wifi-lock-7f9705;https://www.hackster.io/Nyceane
0;2;3299;22;0;226;2;0;0;3;1;https://www.hackster.io/contests/Google;https://www.hackster.io/62749/smart-postal-service-2b02aa;https://www.hackster.io/mark-ng2
1;2;3277;22;1;9239;35;1;94;6;27;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/100181/spcpm-solar-powered-city-pollution-monitor-ca4072;https://www.hackster.io/Nyceane
0;2;3277;22;1;9239;35;1;94;6;27;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/100181/spcpm-solar-powered-city-pollution-monitor-ca4072;https://www.hackster.io/Nyceane
0;2;3277;22;1;9239;35;1;94;6;27;https://www.hackster.io/contests/Helium;https://www.hackster.io/100181/spcpm-solar-powered-city-pollution-monitor-ca4072;https://www.hackster.io/Nyceane
0;2;3273;34;0;14175;26;8;10;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/gut/aquarium-automation-deac12;https://www.hackster.io/Talal91
0;2;3269;17;1;2015;9;0;0;0;1;https://www.hackster.io/contests/ESP8266;https://www.hackster.io/nijat97/automatic-watering-system-375b74;https://www.hackster.io/nijat97
0;2;3262;16;0;17518;43;6;8;0;1;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/alapisco/smart-environmental-monitoring-2552bb;https://www.hackster.io/alapisco
0;2;3248;18;0;4625;34;12;8;3;1;https://www.hackster.io/contests/hologram;https://www.hackster.io/OxygenLithium/particulater-air-quality-monitoring-for-everyone-3caef2;https://www.hackster.io/OxygenLithium
1;2;3213;10;1;869;7;0;10;2;2;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/dillon1337/transforming-atari-2600-controller-661443;https://www.hackster.io/dillon1337
0;2;3195;8;1;1888;23;1;13;1;2;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/jonmendenhall/mini-gaming-wheel-with-gas-brake-pedals-92acc2;https://www.hackster.io/jonmendenhall
1;2;3187;8;1;8529;24;3;12;2;6;https://www.hackster.io/contests/DRS;https://www.hackster.io/binsun148/smart-3d-printer-filament-counter-filamentbot-383ac8;https://www.hackster.io/binsun148
0;2;3160;21;1;2304;6;2;31;1;9;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/abdullahsadiq/rgb-infinity-mirror-with-3d-magnetic-sensor-6c76e1;https://www.hackster.io/abdullahsadiq
0;2;3134;2;0;1869;11;0;2;0;2;https://www.hackster.io/contests/hologram;https://www.hackster.io/eric_tang2017/wild-animal-detecting-and-monitoring-043da5;https://www.hackster.io/eric_tang2017
0;2;3129;11;0;1389;9;0;0;0;2;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/schoonology/alfred-the-multi-zone-iot-roomba-805-e3da6b;https://www.hackster.io/schoonology
0;2;3129;11;0;1389;9;0;0;0;2;https://www.hackster.io/contests/particle;https://www.hackster.io/schoonology/alfred-the-multi-zone-iot-roomba-805-e3da6b;https://www.hackster.io/schoonology
1;2;3120;5;1;1259;15;3;23;4;6;https://www.hackster.io/contests/netduino;https://www.hackster.io/gabogiraldo/monitoring-system-for-smart-crops-dfa4bd;https://www.hackster.io/gabogiraldo
1;2;3110;23;1;246;5;0;20;0;10;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/bluetiger9/magnetic-trackball-with-bluetooth-le-bcdd38;https://www.hackster.io/bluetiger9
1;2;3086;13;1;5389;16;2;33;1;9;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/uladzislau-bayouski/horus-the-weather-station-f40ee9;https://www.hackster.io/uladzislau-bayouski
0;2;3079;11;1;1228;9;0;1;2;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/2dudes/smart-kitchen-cube-e90742;https://www.hackster.io/digitalhoax
0;2;3078;7;1;400;2;0;0;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/emmanuel-garuz/portable-non-invasive-light-controller-more-dd1f71;https://www.hackster.io/emmanuel-garuz
1;2;3076;18;1;597;7;0;1;0;1;https://www.hackster.io/contests/particle;https://www.hackster.io/kobey-rafferty/bus-tracking-with-distributed-weather-monitoring-6723c8;https://www.hackster.io/kobey-rafferty
0;2;3051;3;0;52352;270;21;204;54;49;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/bltrobotics/vertical-hydroponic-farm-44fef9;https://www.hackster.io/bltrobotics
0;2;3049;16;1;1767;10;0;60;1;12;https://www.hackster.io/contests/beaglebonegreen;https://www.hackster.io/carmelito/inside-outside-weather-station-d68405;https://www.hackster.io/carmelito
0;2;3042;20;1;987;3;0;3;0;3;https://www.hackster.io/contests/hologram;https://www.hackster.io/jeanperardel/emergency-button-with-z-wave-3g-nova-gateway-df0c78;https://www.hackster.io/jeanperardel
0;2;3039;18;1;21635;52;1;14;0;3;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/keebie81/rfid-door-unlock-fa66ea;https://www.hackster.io/keebie81
0;2;3033;18;1;2613;21;4;9;0;5;https://www.hackster.io/contests/wiznet;https://www.hackster.io/Nyceane/3d-magnetic-s2e-robot-arm-remote-9832cd;https://www.hackster.io/shinae
0;2;3033;18;1;2613;21;4;9;0;5;https://www.hackster.io/contests/Infineon3D;https://www.hackster.io/Nyceane/3d-magnetic-s2e-robot-arm-remote-9832cd;https://www.hackster.io/shinae
1;2;3019;20;1;3621;20;2;42;0;10;https://www.hackster.io/contests/2018chinausyoungmakercompetition;https://www.hackster.io/brandmooffin/auto-luminosity-dc0202;https://www.hackster.io/brandmooffin
0;2;3019;20;1;3621;20;2;42;0;10;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/brandmooffin/auto-luminosity-dc0202;https://www.hackster.io/brandmooffin
0;2;3005;10;1;3946;24;2;16;1;15;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/korn/call-blocker-telemarketer-stopper-5475dd;https://www.hackster.io/korn
0;2;3003;16;1;1827;13;3;2;0;1;https://www.hackster.io/contests/Helium;https://www.hackster.io/syuan100/foot-traffic-analysis-using-pressure-sensors-aa13c3;https://www.hackster.io/syuan100
0;2;2996;13;1;6784;34;0;37;0;6;https://www.hackster.io/contests/WalaBot;https://www.hackster.io/asadzia/pre-collision-assist-with-pedestrian-detection-tensorflow-db91cb;https://www.hackster.io/asadzia
0;2;2996;13;1;6784;34;0;37;0;6;https://www.hackster.io/contests/walabot-rpi-mobile-app;https://www.hackster.io/asadzia/pre-collision-assist-with-pedestrian-detection-tensorflow-db91cb;https://www.hackster.io/asadzia
1;2;2976;3;1;360;4;0;30;0;12;https://www.hackster.io/contests/UKAmazonAlexa;https://www.hackster.io/terren/parliament-election-support-from-your-alexa-495168;https://www.hackster.io/terren
1;2;2960;7;1;2532;30;3;85;6;15;https://www.hackster.io/contests/alexa-api-contest;https://www.hackster.io/darian-johnson/virtual-librarian-2087c8;https://www.hackster.io/darian-johnson
0;2;2953;4;1;1247;11;0;8;1;3;https://www.hackster.io/contests/Helium;https://www.hackster.io/scijoy/distributed-datalogging-network-c88169;https://www.hackster.io/scijoy
0;2;2951;16;1;1078;9;0;1;0;1;https://www.hackster.io/contests/Helium;https://www.hackster.io/jgensler8/mushroombot-c17494;https://www.hackster.io/jgensler8
0;2;2943;23;1;21373;46;14;14;0;2;https://www.hackster.io/contests/AWSIoTMegaContest;https://www.hackster.io/heskew/aws-iot-remote-soil-moisture-monitor-860040;https://www.hackster.io/heskew
0;2;2939;10;1;395;5;0;2;2;5;https://www.hackster.io/contests/wiznet;https://www.hackster.io/visteli-labs/two-factor-authentication-omega-nfc-module-and-wiz750sr-172cda;https://www.hackster.io/ivmAguila
0;2;2914;12;0;4684;14;7;113;2;7;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/kemfic/developing-a-low-cost-microcentrifuge-using-e-waste-04b525;https://www.hackster.io/kemfic
0;2;2891;8;1;4081;34;0;7;4;2;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/frank-burke-olson/lane-tech-hs-pcl-internet-of-things-door-buzzer-04ae12;https://www.hackster.io/frank-burke-olson
0;2;2871;30;1;3449;14;2;18;2;15;https://www.hackster.io/contests/Helium;https://www.hackster.io/Jade7272/helium-solar-monitoring-board-with-relays-d7ffe4;https://www.hackster.io/Jade7272
1;2;2869;13;1;16607;46;15;8;0;3;https://www.hackster.io/contests/EarthDayPlanetPulse;https://www.hackster.io/james-yu/an-urban-plant-watering-solution-43a6eb;https://www.hackster.io/james-yu
1;2;2860;41;0;873;12;0;229;24;35;https://www.hackster.io/contests/STMicroelectronics;https://www.hackster.io/taifur/sensortile-data-monitoring-with-ifttt-notification-e43365;https://www.hackster.io/taifur
0;2;2852;7;1;34343;222;19;45;0;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/walwode/herb-box-eco-system-7c51b3;https://www.hackster.io/walwode
