"","Winorloose","Schwierigkeitsgrad","Anzahl.der.Wörter","Anzahl.der.Bilder","Vollständige.Beschreibung","Views","Likes","Kommentare","Follower","Following","Anzahl.der.Projekte","Contest","Project_page","User_page"
"664",0,3,1508,8,0,90,0,0,12,3,4,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/balearicdynamics/hugo-aka-u-go-91f7d9","https://www.hackster.io/balearicdynamics"
"665",0,3,1496,6,0,6.671,22,1,50,13,8,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/ryanjgill2/crypto-miner-19298a","https://www.hackster.io/ryanjgill2"
"666",0,3,1485,8,1,4.57,26,3,35,2,8,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/geeve-george/wear-one-click-smart-women-safety-wearable-button-a35a03","https://www.hackster.io/geeve-george"
"667",1,3,1425,2,1,27.708,128,24,19,0,1,"https://www.hackster.io/contests/hardware-home","https://www.hackster.io/guischall/mini-vintage-internet-radio-bbf840","https://www.hackster.io/guischall"
"668",0,3,1410,6,1,17.912,59,23,7,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/hanoba_DIY/pov-cylinder-with-arduino-due-7016d5","https://www.hackster.io/hanoba_DIY"
"669",0,3,1400,6,1,2.202,23,0,37,0,16,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/jegatheesan/own-tracking-website-493af5","https://www.hackster.io/jegatheesan"
"670",0,3,1394,9,1,389,4,0,5,0,6,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/RobAl33/fish-tank-control-system-e410b2","https://www.hackster.io/RobAl33"
"671",0,3,1370,3,1,2.699,6,0,4,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/Brettanomyces/whybaby-699d59","https://www.hackster.io/Brettanomyces"
"672",0,3,1303,5,0,2.748,23,11,118,7,12,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/team-noida-makers-space/air-quality-system-using-linkit-one-and-mcs-cbed53","https://www.hackster.io/rishabhbanga"
"673",0,3,1265,6,0,1.194,14,0,204,54,49,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/bltrobotics/secure-computer-vision-voice-connected-fridge-d83db1","https://www.hackster.io/bltrobotics"
"674",0,3,1247,7,0,6.475,44,7,16,0,1,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/flax1k/avalon-smart-home-system-384772","https://www.hackster.io/flax1k"
"675",0,3,1241,6,0,1.539,6,0,1,0,1,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/RubenPadial/wearable-wristband-for-biomedical-variables-monitoring-fd7ee2","https://www.hackster.io/RubenPadial"
"676",0,3,1233,4,0,1.461,6,0,1,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/wagneretal/limb-shaker-e8a409","https://www.hackster.io/wagneretal"
"677",0,3,1227,8,1,726,2,1,35,2,8,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/geeve-george/sense-smart-breath-analysis-device-a-smart-breathalyzer-6daeea","https://www.hackster.io/geeve-george"
"678",0,3,1202,7,1,1.387,9,1,68,0,14,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/graham_chow/active-home-safety-pendant-d934a3","https://www.hackster.io/graham_chow"
"679",0,3,1194,3,0,7.493,14,8,7,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/jklemmack/win10iot-irrigation-controller-with-mositure-sensors-833b55","https://www.hackster.io/jklemmack"
"680",0,3,1140,4,0,20.067,62,3,18,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/benbrandt22/wifi-controlled-precision-camera-slider-b6062f","https://www.hackster.io/benbrandt22"
"681",1,3,1100,1,0,191,1,0,18,0,4,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/luisantoniomartinnuez/eye-of-horus-open-source-eye-tracking-assistance-fb1510","https://www.hackster.io/luisantoniomartinnuez"
"682",0,3,1067,8,0,4.288,13,3,48,0,5,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/dasdata/smart-pedestrian-anti-collision-system-spacs-3dd74c","https://www.hackster.io/dasdata"
"683",0,3,969,6,0,1.429,15,0,16,0,5,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/SURESH_V_S/smart-alexa-ecdd0c","https://www.hackster.io/SURESH_V_S"
"684",0,3,964,4,1,58,0,1,0,1,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/ram222/home-warm-home-here-i-come-17df0a","https://www.hackster.io/ram222"
"685",0,3,946,1,1,2.031,15,1,5,0,9,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/inderpreet/while-you-were-away-an-office-management-solution-8f3d48","https://www.hackster.io/inderpreet"
"686",1,3,896,3,1,5.777,15,0,1,8,2,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/wise-chameleon/wise-chameleon-turn-anything-into-a-smart-device-086231","https://www.hackster.io/wise-chameleon"
"687",0,3,896,7,1,2.529,15,0,7,0,3,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/ohoh136/pill-me-please-the-automated-pill-packaging-machine-49a243","https://www.hackster.io/ohoh136"
"688",0,3,877,4,0,4.691,33,0,229,24,35,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/taifur/walaarm-walabot-powered-robotic-arm-0bed65","https://www.hackster.io/taifur"
"689",0,3,823,3,1,1.339,4,1,2,1,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/team-enzi/alexa-controlled-face-recognizing-arduino-door-bell-465a58","https://www.hackster.io/markus_e"
"690",0,3,799,4,1,18.498,45,6,14,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/cormaz/domotic-greenhouse-71573f","https://www.hackster.io/rossotony88"
"691",0,3,787,1,0,17.148,32,4,14,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/joaquim_silveira/gestured-controlled-smart-home-871ddf","https://www.hackster.io/joaquim_silveira"
"692",0,3,783,3,1,3.316,15,1,2,1,2,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/jordan314/alexa-robot-arm-2fe2d9","https://www.hackster.io/jordan314"
"693",0,3,773,2,0,7.911,28,0,113,2,7,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/kemfic/iot-pcr-low-cost-dna-replication-connected-to-the-internet-c64e54","https://www.hackster.io/kemfic"
"694",0,3,737,4,1,2.763,8,0,3,0,4,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/erhan9049/arduino-habitica-daily-tasks-client-1debe2","https://www.hackster.io/erhan9049"
"695",0,3,720,0,0,1.159,3,0,17,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-tweakers/zero-pi-ba76d8","https://www.hackster.io/surendharreddy"
"696",0,3,709,0,0,590,8,0,8,1,3,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/scijoy/scijoy-data-logger-c6772d","https://www.hackster.io/scijoy"
"697",0,3,700,1,0,807,8,1,16,2,20,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/guillengap/automation-home-with-arduino-uno-72d809","https://www.hackster.io/guillengap"
"698",0,3,699,3,0,2.056,3,0,1,0,2,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/virgilio-enrique-aray-arteaga/wise-shower-driven-by-alexa-skill-3ea1b6","https://www.hackster.io/virgilio-enrique-aray-arteaga"
"699",0,3,697,2,0,7.45,25,5,5,0,3,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/conkerkh/smart-garage-ff7f56","https://www.hackster.io/conkerkh"
"700",0,3,691,0,0,38,0,0,0,1,3,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/assist-alzheimer/assistant-motion-and-object-recognition-alzheimer-patient-2792b9","https://www.hackster.io/user2326400"
"701",0,3,686,0,1,5.465,20,1,49,13,9,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/sameerk/alexa-is-my-garage-door-open-81f3b3","https://www.hackster.io/sameerk"
"702",0,3,650,2,0,445,4,3,0,0,1,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/shocked/intelli-charger-8259e1","https://www.hackster.io/athuldeep-n"
"703",0,3,645,5,0,2.829,15,1,1,0,2,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/assemblypro/control-your-human-like-robot-from-anywhere-you-are-79a08d","https://www.hackster.io/kautsarsam"
"704",0,3,640,2,0,1.518,2,0,1,0,2,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/vinmenn/hbus-9dc2dc","https://www.hackster.io/vinmenn"
"705",0,3,633,2,0,1.442,8,1,2,0,1,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/club-aeroespacial-de-la-escuela-tecnica-de-melo/mission-s-09-mk1-high-altitude-environmental-ballooning-feced5","https://www.hackster.io/sebastian-de-los-angeles"
"706",0,3,556,4,0,453,4,1,4,0,1,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/mehrsun/smart-microgrid-monitoring-b80c58","https://www.hackster.io/hashem-core-15"
"707",0,3,551,0,0,233,3,2,1,0,2,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/kunalathikary/automated-ship-mass-damper-37b780","https://www.hackster.io/kunalathikary"
"708",0,3,544,2,0,2.763,15,3,17,0,11,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/bobricius/supercapacitor-powered-arduino-led-wrist-watch-6b8074","https://www.hackster.io/bobricius"
"709",0,3,535,3,0,1.174,4,1,1,0,2,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/FelixAdiy/alexa-as-a-smart-switch-853230","https://www.hackster.io/FelixAdiy"
"710",0,3,534,2,0,2.024,7,0,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/acid-clone-22/vacation-automation-f6be7c","https://www.hackster.io/acid-clone-22"
"711",0,3,524,7,1,4.351,25,1,4,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/reteprelleum/temperature-control-7382c9","https://www.hackster.io/reteprelleum"
"712",0,3,477,1,0,309,2,2,5,0,4,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/kharsha345/arduino-connected-automotives-1c6d48","https://www.hackster.io/kharsha345"
"713",0,3,450,0,0,147,1,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/PointyOintment/new-protospace-doorbot-250156","https://www.hackster.io/PointyOintment"
"714",0,3,450,0,0,147,1,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/PointyOintment/new-protospace-doorbot-250156","https://www.hackster.io/PointyOintment"
"715",0,3,416,2,0,641,3,0,17,1,13,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/amerch92/pican-88c386","https://www.hackster.io/amerch92"
"716",0,3,399,1,0,1.344,2,0,16,2,20,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/guillengap/plotting-blood-pressure-with-mega-2560-add657","https://www.hackster.io/guillengap"
"717",0,3,331,0,1,787,5,0,3,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/solowave/home-vision-80b41e","https://www.hackster.io/solowave"
"718",0,3,300,0,0,363,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-agranika/frozenpi-ff975f","https://www.hackster.io/shirakho"
"719",0,3,299,1,0,155,2,0,0,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/hilgo/kids-player-with-parent-lock-47194a","https://www.hackster.io/hilgo"
"720",0,3,298,1,1,399,4,0,0,0,1,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/mechtechlab/linkit-portlet-fb3969","https://www.hackster.io/jthorn"
"721",0,3,284,2,1,93,1,0,1,0,1,"https://www.hackster.io/contests/hardware-home","https://www.hackster.io/jbaldwin/impweather-globe-790452","https://www.hackster.io/jbaldwin"
"722",0,3,272,0,1,1.894,21,1,7,1,3,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/alexa/roboquin-speech-synthesis-recognition-with-alexa-arduino-3e65df","https://www.hackster.io/user68502"
"723",0,3,271,1,0,2.017,16,0,10,0,2,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-greentech/voice-controlled-smart-home-with-interactive-system-417c74","https://www.hackster.io/robinpj"
"724",0,3,244,0,0,52,2,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/radio-curie-17/dynamics-home-automation-cc9689","https://www.hackster.io/radio-curie-17"
"725",0,3,244,1,0,949,3,1,1,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/jacksonliam/did-i-lock-the-door-708c51","https://www.hackster.io/jacksonliam"
"726",0,3,236,0,0,38,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/mahdisaj3/alfredo-819d93","https://www.hackster.io/mahdisaj3"
"727",0,3,236,0,0,38,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/mahdisaj3/alfredo-819d93","https://www.hackster.io/mahdisaj3"
"728",0,3,224,0,1,150,2,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/henryathackster/great-pumpkin-watch-and-water-27fd17","https://www.hackster.io/henryathackster"
"729",0,3,216,0,0,7.831,25,7,31,0,12,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/andres-santos/arduino-wifi-pulse-monitor-9da806","https://www.hackster.io/andres-santos"
"730",0,3,214,0,1,3.447,9,0,2,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/user268813450/smart-message-board-8b3dcf","https://www.hackster.io/user268813450"
"731",0,3,210,0,0,696,1,0,12,1,10,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/cybermah/real-time-target-1d50e9","https://www.hackster.io/cybermah"
"732",0,3,200,0,0,57,0,0,0,0,1,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/30089/ubiquitous-digi-stewardess-7138b8","https://www.hackster.io/avantikasingh0203"
"733",0,3,184,0,0,807,9,0,7,2,6,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/flash-india/smart-furniture-using-linkit-mediatek-7688-duo-46b7d6","https://www.hackster.io/abhishekchatrani"
"734",0,3,158,0,1,1.11,1,2,2,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/aybhalala/your-phone-is-the-master-a00da3","https://www.hackster.io/aybhalala"
"735",0,3,154,0,1,143,0,0,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/nitm/connected-toys-9ace21","https://www.hackster.io/nitm"
"736",0,3,153,0,0,1.637,6,0,13,0,10,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/nikhilr/smart-dog-watcher-73cb9c","https://www.hackster.io/nikhilr"
"737",0,3,152,1,0,239,0,0,18,2,15,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/Jade7272/arduino-relay-screw-shield-8b2637","https://www.hackster.io/Jade7272"
"738",0,3,152,1,0,239,0,0,18,2,15,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/Jade7272/arduino-relay-screw-shield-8b2637","https://www.hackster.io/Jade7272"
"739",0,3,146,0,0,963,0,0,0,0,7,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/baqwas/obd-2-can-do-5cbd7d","https://www.hackster.io/baqwas"
"740",0,3,123,1,1,544,23,0,0,0,1,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/julius-kramer/robotic-easter-egg-painter-fa526e","https://www.hackster.io/julius-kramer"
"741",0,3,121,0,0,2.176,11,1,2,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/hashir/arduino-esp-8266-based-pos-device-2f192e","https://www.hackster.io/hashir"
"742",0,3,85,0,0,80,0,1,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/shivs/alwaaays-there-67db76","https://www.hackster.io/shivs"
"743",0,3,83,0,0,1.914,12,3,6,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/dacard/homeducator-7f8270","https://www.hackster.io/dacard"
"744",0,3,83,0,1,96,0,0,6,0,2,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-bio-6/automatic-baby-monitor-home-automation-contest-entry-85e6ae","https://www.hackster.io/Underprivlidged"
"745",0,3,83,0,0,1.914,12,3,6,0,1,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/dacard/homeducator-7f8270","https://www.hackster.io/dacard"
"746",0,3,78,0,0,918,1,0,0,0,1,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/ryu-je-hun/iot-home-gateway-edd503","https://www.hackster.io/ryu-je-hun"
"747",0,3,65,0,0,2.842,3,0,1,0,2,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/envi-sensing/remote-sensing-car-parking-system-1138d2","https://www.hackster.io/Akash2002"
"748",0,3,50,0,0,97,1,0,18,0,4,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/makeroni-team/may-the-force-be-with-you-569e57","https://www.hackster.io/luisantoniomartinnuez"
"749",0,3,31,0,0,1.265,2,1,1,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/arespno/pet-dog-bf7236","https://www.hackster.io/user36204181"
"750",0,3,30,0,1,201,2,0,0,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/alexeikam/wi-fi-gateway-eb4ae5","https://www.hackster.io/alexeikam"
"751",0,3,27,0,1,59,0,0,0,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/kaneda-wiggin-17/smart-shower-080381","https://www.hackster.io/kaneda-wiggin-17"
"752",0,3,9,0,0,124,1,0,6,0,2,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/Underprivlidged/star-wars-reactive-sound-board-22f5c4","https://www.hackster.io/Underprivlidged"
"753",0,4,9590,22,1,5.658,40,1,94,6,27,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/Nyceane/walabot-ai-deadbolt-7a3e43","https://www.hackster.io/Nyceane"
"754",0,4,4004,9,1,5.109,22,2,79,10,26,"https://www.hackster.io/contests/cypress-sensing-the-world-contest","https://www.hackster.io/ElvisWolcott/voice-activated-drink-mixer-d0d421","https://www.hackster.io/ElvisWolcott"
"755",0,4,3264,9,0,13.118,32,2,6,2,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/skyhoshi/automated-pet-feeder-00300f","https://www.hackster.io/skyhoshi"
"756",0,4,3108,9,1,2.779,38,0,50,0,11,"https://www.hackster.io/contests/smart-devices-for-smart-cities","https://www.hackster.io/sarthaksethi/cropnext-real-time-monitoring-of-crop-health-d37116","https://www.hackster.io/sarthaksethi"
"757",0,4,3066,18,0,3.371,14,1,94,6,27,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/safer-drivers/vehicle-rear-vision-530a18","https://www.hackster.io/Nyceane"
"758",0,4,3066,18,0,3.371,14,1,94,6,27,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/safer-drivers/vehicle-rear-vision-530a18","https://www.hackster.io/Nyceane"
"759",0,4,1574,1,0,994,3,0,0,0,1,"https://www.hackster.io/contests/alexasmarthome","https://www.hackster.io/gms-bionics/alexa-skill-for-seizure-risk-users-requires-wristband-c7f9c3","https://www.hackster.io/kris-galante"
"760",0,4,1567,13,1,15.628,54,8,24,0,3,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/cyborg-gibson-11/ultimate-kegerator-4a86e8","https://www.hackster.io/cyborg-gibson-11"
"761",0,4,875,1,0,638,6,2,3,0,2,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/thekidtonystark/iron-man-armor-mark-42-cfb09b","https://www.hackster.io/thekidtonystark"
"762",0,4,742,1,1,1.372,1,0,16,2,20,"https://www.hackster.io/contests/Intel-Arduino-101","https://www.hackster.io/guillengap/weather-station-with-arduino-uno-344623","https://www.hackster.io/guillengap"
"763",0,4,663,5,0,2.109,11,2,4,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/eddy47/water-app-75c95d","https://www.hackster.io/eddy47"
"764",0,4,254,0,0,1.219,0,2,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-socio/automated-water-management-026876","https://www.hackster.io/mvbhavsar"
"765",0,4,254,0,0,1.219,0,2,1,0,1,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/team-socio/automated-water-management-026876","https://www.hackster.io/mvbhavsar"
"766",0,4,162,1,0,1.767,3,2,5,0,1,"https://www.hackster.io/contests/arduino-microsoft-maker","https://www.hackster.io/YasithLokuge/navisys-03aa5f","https://www.hackster.io/YasithLokuge"
"767",0,4,90,0,0,1.815,6,0,118,7,12,"https://www.hackster.io/contests/particle-star-wars","https://www.hackster.io/rishabhbanga/photon-powered-millennium-falcon-drone-012e7a","https://www.hackster.io/rishabhbanga"
"768",0,4,71,0,0,2.747,17,0,12,1,4,"https://www.hackster.io/contests/HomeandOfficeFuture","https://www.hackster.io/AlexisTM/the-autonomous-home-robot-e3390c","https://www.hackster.io/AlexisTM"
"769",0,4,62,0,1,419,2,1,0,0,2,"https://www.hackster.io/contests/Windows10Automation","https://www.hackster.io/chell-burn-6/watchdog-dc961c","https://www.hackster.io/chell-burn-6"
"770",0,4,58,1,0,749,8,0,53,8,43,"https://www.hackster.io/contests/Tinkernut","https://www.hackster.io/karimmufte/makes-ftp-server-using-windows-e7d086","https://www.hackster.io/karimmufte"
