Winorloose;Schwierigkeitsgrad;words;images;instructions;views;likes;comments;follower;following;projects;contest;projectpage;userpage
0;3;633;2;0;1442;8;1;2;0;1;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/club-aeroespacial-de-la-escuela-tecnica-de-melo/mission-s-09-mk1-high-altitude-environmental-ballooning-feced5;https://www.hackster.io/sebastian-de-los-angeles
0;3;556;4;0;453;4;1;4;0;1;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/mehrsun/smart-microgrid-monitoring-b80c58;https://www.hackster.io/hashem-core-15
0;3;551;0;0;233;3;2;1;0;2;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/kunalathikary/automated-ship-mass-damper-37b780;https://www.hackster.io/kunalathikary
0;3;544;2;0;2763;15;3;17;0;11;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/bobricius/supercapacitor-powered-arduino-led-wrist-watch-6b8074;https://www.hackster.io/bobricius
0;3;535;3;0;1174;4;1;1;0;2;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/FelixAdiy/alexa-as-a-smart-switch-853230;https://www.hackster.io/FelixAdiy
0;3;534;2;0;2024;7;0;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/acid-clone-22/vacation-automation-f6be7c;https://www.hackster.io/acid-clone-22
0;3;524;7;1;4351;25;1;4;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/reteprelleum/temperature-control-7382c9;https://www.hackster.io/reteprelleum
0;3;477;1;0;309;2;2;5;0;4;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/kharsha345/arduino-connected-automotives-1c6d48;https://www.hackster.io/kharsha345
0;3;450;0;0;147;1;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/PointyOintment/new-protospace-doorbot-250156;https://www.hackster.io/PointyOintment
0;3;450;0;0;147;1;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/PointyOintment/new-protospace-doorbot-250156;https://www.hackster.io/PointyOintment
0;3;416;2;0;641;3;0;17;1;13;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/amerch92/pican-88c386;https://www.hackster.io/amerch92
0;3;399;1;0;1344;2;0;16;2;20;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/guillengap/plotting-blood-pressure-with-mega-2560-add657;https://www.hackster.io/guillengap
0;3;331;0;1;787;5;0;3;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/solowave/home-vision-80b41e;https://www.hackster.io/solowave
0;3;300;0;0;363;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-agranika/frozenpi-ff975f;https://www.hackster.io/shirakho
0;3;299;1;0;155;2;0;0;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/hilgo/kids-player-with-parent-lock-47194a;https://www.hackster.io/hilgo
0;3;298;1;1;399;4;0;0;0;1;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/mechtechlab/linkit-portlet-fb3969;https://www.hackster.io/jthorn
0;3;284;2;1;93;1;0;1;0;1;https://www.hackster.io/contests/hardware-home;https://www.hackster.io/jbaldwin/impweather-globe-790452;https://www.hackster.io/jbaldwin
0;3;272;0;1;1894;21;1;7;1;3;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/alexa/roboquin-speech-synthesis-recognition-with-alexa-arduino-3e65df;https://www.hackster.io/user68502
0;3;271;1;0;2017;16;0;10;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-greentech/voice-controlled-smart-home-with-interactive-system-417c74;https://www.hackster.io/robinpj
0;3;244;0;0;52;2;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/radio-curie-17/dynamics-home-automation-cc9689;https://www.hackster.io/radio-curie-17
0;3;244;1;0;949;3;1;1;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/jacksonliam/did-i-lock-the-door-708c51;https://www.hackster.io/jacksonliam
0;3;236;0;0;38;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/mahdisaj3/alfredo-819d93;https://www.hackster.io/mahdisaj3
0;3;236;0;0;38;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/mahdisaj3/alfredo-819d93;https://www.hackster.io/mahdisaj3
0;3;224;0;1;150;2;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/henryathackster/great-pumpkin-watch-and-water-27fd17;https://www.hackster.io/henryathackster
0;3;216;0;0;7831;25;7;31;0;12;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/andres-santos/arduino-wifi-pulse-monitor-9da806;https://www.hackster.io/andres-santos
0;3;214;0;1;3447;9;0;2;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/user268813450/smart-message-board-8b3dcf;https://www.hackster.io/user268813450
0;3;210;0;0;696;1;0;12;1;10;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/cybermah/real-time-target-1d50e9;https://www.hackster.io/cybermah
0;3;200;0;0;57;0;0;0;0;1;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/30089/ubiquitous-digi-stewardess-7138b8;https://www.hackster.io/avantikasingh0203
0;3;184;0;0;807;9;0;7;2;6;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/flash-india/smart-furniture-using-linkit-mediatek-7688-duo-46b7d6;https://www.hackster.io/abhishekchatrani
0;3;158;0;1;111;1;2;2;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/aybhalala/your-phone-is-the-master-a00da3;https://www.hackster.io/aybhalala
0;3;154;0;1;143;0;0;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/nitm/connected-toys-9ace21;https://www.hackster.io/nitm
0;3;153;0;0;1637;6;0;13;0;10;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/nikhilr/smart-dog-watcher-73cb9c;https://www.hackster.io/nikhilr
0;3;152;1;0;239;0;0;18;2;15;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/Jade7272/arduino-relay-screw-shield-8b2637;https://www.hackster.io/Jade7272
0;3;152;1;0;239;0;0;18;2;15;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/Jade7272/arduino-relay-screw-shield-8b2637;https://www.hackster.io/Jade7272
0;3;146;0;0;963;0;0;0;0;7;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/baqwas/obd-2-can-do-5cbd7d;https://www.hackster.io/baqwas
0;3;123;1;1;544;23;0;0;0;1;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/julius-kramer/robotic-easter-egg-painter-fa526e;https://www.hackster.io/julius-kramer
0;3;121;0;0;2176;11;1;2;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/hashir/arduino-esp-8266-based-pos-device-2f192e;https://www.hackster.io/hashir
0;3;85;0;0;80;0;1;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/shivs/alwaaays-there-67db76;https://www.hackster.io/shivs
0;3;83;0;0;1914;12;3;6;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/dacard/homeducator-7f8270;https://www.hackster.io/dacard
0;3;83;0;1;96;0;0;6;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-bio-6/automatic-baby-monitor-home-automation-contest-entry-85e6ae;https://www.hackster.io/Underprivlidged
0;3;83;0;0;1914;12;3;6;0;1;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/dacard/homeducator-7f8270;https://www.hackster.io/dacard
0;3;78;0;0;918;1;0;0;0;1;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/ryu-je-hun/iot-home-gateway-edd503;https://www.hackster.io/ryu-je-hun
0;3;65;0;0;2842;3;0;1;0;2;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/envi-sensing/remote-sensing-car-parking-system-1138d2;https://www.hackster.io/Akash2002
0;3;50;0;0;97;1;0;18;0;4;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/makeroni-team/may-the-force-be-with-you-569e57;https://www.hackster.io/luisantoniomartinnuez
0;3;31;0;0;1265;2;1;1;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/arespno/pet-dog-bf7236;https://www.hackster.io/user36204181
0;3;30;0;1;201;2;0;0;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/alexeikam/wi-fi-gateway-eb4ae5;https://www.hackster.io/alexeikam
0;3;27;0;1;59;0;0;0;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/kaneda-wiggin-17/smart-shower-080381;https://www.hackster.io/kaneda-wiggin-17
0;3;9;0;0;124;1;0;6;0;2;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/Underprivlidged/star-wars-reactive-sound-board-22f5c4;https://www.hackster.io/Underprivlidged
0;4;9590;22;1;5658;40;1;94;6;27;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/Nyceane/walabot-ai-deadbolt-7a3e43;https://www.hackster.io/Nyceane
0;4;4004;9;1;5109;22;2;79;10;26;https://www.hackster.io/contests/cypress-sensing-the-world-contest;https://www.hackster.io/ElvisWolcott/voice-activated-drink-mixer-d0d421;https://www.hackster.io/ElvisWolcott
0;4;3264;9;0;13118;32;2;6;2;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/skyhoshi/automated-pet-feeder-00300f;https://www.hackster.io/skyhoshi
0;4;3108;9;1;2779;38;0;50;0;11;https://www.hackster.io/contests/smart-devices-for-smart-cities;https://www.hackster.io/sarthaksethi/cropnext-real-time-monitoring-of-crop-health-d37116;https://www.hackster.io/sarthaksethi
0;4;3066;18;0;3371;14;1;94;6;27;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/safer-drivers/vehicle-rear-vision-530a18;https://www.hackster.io/Nyceane
0;4;3066;18;0;3371;14;1;94;6;27;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/safer-drivers/vehicle-rear-vision-530a18;https://www.hackster.io/Nyceane
0;4;1574;1;0;994;3;0;0;0;1;https://www.hackster.io/contests/alexasmarthome;https://www.hackster.io/gms-bionics/alexa-skill-for-seizure-risk-users-requires-wristband-c7f9c3;https://www.hackster.io/kris-galante
0;4;1567;13;1;15628;54;8;24;0;3;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/cyborg-gibson-11/ultimate-kegerator-4a86e8;https://www.hackster.io/cyborg-gibson-11
0;4;875;1;0;638;6;2;3;0;2;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/thekidtonystark/iron-man-armor-mark-42-cfb09b;https://www.hackster.io/thekidtonystark
0;4;742;1;1;1372;1;0;16;2;20;https://www.hackster.io/contests/Intel-Arduino-101;https://www.hackster.io/guillengap/weather-station-with-arduino-uno-344623;https://www.hackster.io/guillengap
0;4;663;5;0;2109;11;2;4;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/eddy47/water-app-75c95d;https://www.hackster.io/eddy47
0;4;254;0;0;1219;0;2;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-socio/automated-water-management-026876;https://www.hackster.io/mvbhavsar
0;4;254;0;0;1219;0;2;1;0;1;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/team-socio/automated-water-management-026876;https://www.hackster.io/mvbhavsar
0;4;162;1;0;1767;3;2;5;0;1;https://www.hackster.io/contests/arduino-microsoft-maker;https://www.hackster.io/YasithLokuge/navisys-03aa5f;https://www.hackster.io/YasithLokuge
0;4;90;0;0;1815;6;0;118;7;12;https://www.hackster.io/contests/particle-star-wars;https://www.hackster.io/rishabhbanga/photon-powered-millennium-falcon-drone-012e7a;https://www.hackster.io/rishabhbanga
0;4;71;0;0;2747;17;0;12;1;4;https://www.hackster.io/contests/HomeandOfficeFuture;https://www.hackster.io/AlexisTM/the-autonomous-home-robot-e3390c;https://www.hackster.io/AlexisTM
0;4;62;0;1;419;2;1;0;0;2;https://www.hackster.io/contests/Windows10Automation;https://www.hackster.io/chell-burn-6/watchdog-dc961c;https://www.hackster.io/chell-burn-6
0;4;58;1;0;749;8;0;53;8;43;https://www.hackster.io/contests/Tinkernut;https://www.hackster.io/karimmufte/makes-ftp-server-using-windows-e7d086;https://www.hackster.io/karimmufte
